Original,Translation
arusomesianga omusomo sayanzi,yeye hutufunza somo la sayansi
arusomesianga omusomo kwa sayanzi,yeye hutufunza somo la somo sayansi
arulanga,yeye hutoka butula
arulanga vutula,yeye hutoka
ni mulafu muhomefu khandi murambi,ni mweupe mnene tena ni mrefu
ni mulafu muhomefu khandi ni murambi,ni mweupe mnene ni tena mrefu
yajama vaana vakhola vilayi musikuli handi yahaya vana vahola vivi musikuli vakhola,anapenda wanafunzi wanaofanya vyema shuleni vilevile huchukia wanafunzi wanaofanya vibaya shuleni
yajama vaana vakhola vilayi musikuli handi yahaya vana vahola vivi musikuli,anapenda wanafunzi wanaofanya vyema shuleni vilevile huchukia wanafunzi wanaofanya vibaya vibaya shuleni
mukilasi nesie nende uvechanga namba saba nende makisi mia thitaru thihaya,darasani ni mimi huwa nambari ya saba na alama mia tatu
mukilasi nesie uvechanga namba saba nende makisi mia thitaru thihaya,darasani ni mimi huwa nambari ya mia saba na alama mia tatu
mumarevo ka thine ndikomba hunyola maxsi mia promoshon hulwa huinua igredi yange ya huthia mukilasi ya munane,katika mtihani wa kufuzu natamani kupata alama mia nne kwa kuinua gredi yangu ya kuingia darasa la nane
mumarevo ka promoshon ndikomba hunyola maxsi mia thine hulwa huinua igredi yange ya huthia mukilasi ya munane,katika mtihani wa natamani kupata alama mia nne kwa kuinua gredi yangu ya kuingia darasa la nane
ndenya ohutema ohuhola mani huluohuva mia maxsi thine husia sinomvayo hava,nilitaka kujaribu kufanya bidii kwa sababu alama mia nne kufikisha sio mchezo
ndenya ohutema ohuhola mani huluohuva maxsi mia thine husia sinomvayo hava,nilitaka kujaribu bidii kwa sababu alama mia nne kufikisha sio mchezo
nyahutupa maekio kandi hukonera hava ovusiru vuosi huvurusha ale huluohuva vivilahonya tawe,nataka kutupilia mbali tabia zingine za kutoenda shuleni ujinga pia nataka kuurusha mbali kwa sababu havitanisaidia
nyahutupa maekio kandi hukonera hava ovusiru vuosi nyenya huvurusha ale huluohuva vivilahonya tawe,nataka kutupilia zingine tabia mbali za kutoenda shuleni ujinga pia nataka kuurusha mbali kwa sababu havitanisaidia
esindi sia ndalahahera huivirira ta ni huthia mia mukanisa hulama nyasaye yanzikurire chihavi nyole maxsi mia thine ilinyole ovunyala vuo huthia mukilasi ndalahahera ya munane,kingine nisichopenda kusahau ni kwenda kanisani kuomba mungu anifungulie baraka nipate alama mia nne ili nipate uwezo wa kuingia darasa la nane
esindi sia ndalahahera huivirira ta ni huthia mukanisa hulama nyasaye yanzikurire chihavi nyole maxsi mia thine ilinyole ovunyala vuo huthia mukilasi ya munane,kingine nisichopenda kusahau ni kwenda kanisani kuomba mungu anifungulie nipate baraka alama mia nne ili nipate wa kuingia darasa la nane
na nimbira marevo ka hole eit nzie musekondari klasi marevo ke ikolegi hunzie somere ikasi ya mwoyo kwanje kwenyere,iwapo nitapita mtihani wa darasa la nane niende sekondari nifanye mtihani ya kuingia chuoni ndio niende nisomee kazi ya tama ya moyo wangu
na nimbira marevo ka klasi eit nzie musekondari hole marevo ke ikolegi hunzie somere ikasi ya mwoyo kwanje kwenyere,iwapo nitapita nifanye wa darasa la nane niende sekondari mtihani mtihani ya kuingia chuoni ndio niende nisomee kazi ya tama ya nisomee moyo wangu
sio mwisho emilai ni mumaisha kange ndikomba nyole mirimo kiange omwene emilai huchira maisha sai ni madinyu,la mwisho ni maishani mwangu natamani nipate kazi yangu nzuri mwenyewe kwa sababu sai maisha ni magumu
sio mwisho ni mumaisha kange ndikomba nyole mirimo kiange omwene emilai huchira maisha sai ni madinyu,la mwisho ni maishani mwangu mwenyewe nipate kazi yangu nzuri natamani kwa sababu sai maisha ni magumu
sava nyasaye wanonga nanda musialo muno hulwahumuholera emirimo ende chie milai ende ohwerocheresia imberi waviosi evia yalonga husialo sino,naomba mungu aliyeniumba na kuniweka duniani humu kwa ajili ya kumfanyia kazi yake nzuri na kujinyenyekeza mbele ya vyote alivyoviumba duniani humu
sava nyasaye wanonga nanda musialo muno hulwahumuholera emirimo chie milai ende ohwerocheresia imberi waviosi evia yalonga husialo sino,naomba mungu aliyeniumba na kuniweka humu ya ajili kwa kumfanyia kazi yake nzuri na kujinyenyekeza mbele ya vyote alivyoviumba duniani humu
ako niko kambere nako,hayo ndiyo maneno niliyokuwa nayo
ako niko mahua kambere nako,hayo niliyokuwa ndiyo maneno niliyokuwa nayo
tsingombe tsiosi tsikhoonyanga abaandu sia khurima mundu anyalanga khurera tsingombe tsimurimire indalo yaye mundu mubuungi kata naabula matongolo naari nende tsingombe anyala yatsikusia naanyola mapesa sindu sia yeenyere basaba khuruke tsingombe mubuungi,ngome pia huwasaidia watu kulima mtu anaweza kuleta ngombe wamlimie shamba lake mtu hata kama hana pesa akiwa na ngombe anaweza wauza naapate pesa na anafanyia kitu ambacho anataka nawaomba tufuge ngombe kwa wingi
tsingombe tsiosi tsikhoonyanga abaandu khurima mundu anyalanga khurera tsingombe tsimurimire indalo yaye mundu kata naabula matongolo naari nende tsingombe anyala yatsikusia naanyola mapesa naakhorera sindu sia yeenyere basaba khuruke tsingombe mubuungi,hata ngome pia huwasaidia ngombe kulima mtu anaweza kuleta ngombe wamlimie shamba lake mtu hata kama hana pesa akiwa ngombe anaweza wauza naapate pesa na anafanyia kitu ambacho anataka nawaomba tufuge watu kwa wingi
ingombe,ngombe
ingombe,ngombe
ingombe niisolo ya khuruka mudala inyala ingombe inyama khandi inyala khunyua mabere ingombe yoosi inyala khurera matsi onyala khuiremera lusi nibilayi khurera ninyola khuria bilayi,ngombe ni mnyama wa kufuga nyumbani anaweza leta nyama tena anaweza leta maziwa ngombe pia anaweza kunywa maji unaweza mkatia mabingobingo ni vizuri ngombe akipata kula vizuri
ingombe niisolo ya khuruka mudala inyala khurera inyama khandi inyala khurera mabere ingombe yoosi inyala khunyua matsi onyala khuiremera lusi nibilayi ingombe ninyola khuria bilayi,ngombe ni mnyama wa kunywa kufuga nyumbani anaweza leta nyama tena leta maziwa ngombe pia anaweza kunywa maji unaweza mkatia mabingobingo ni vizuri ngombe akipata kula vizuri
ingombe onyala ni sindu silayi nende khukhonya mundu onyala khukusia ingombe wanyola amapesa kama tsielefu mia tsidaru mundu naari nende ingombe aikhorera bindu bilayi kama khuifura sinyala khuisirikha,ngombe ni kitu kizuri kinaweza kusaidia mtu unaweza kuuza ngombe ukapata pesa kama elfu mia tatu mtu akiwa na ngombe anamfanyia vitu vizuri kama kumpuliza na kumtibu
ingombe ni sindu silayi sinyala khukhonya mundu onyala khukusia ingombe wanyola amapesa kama tsielefu mia tsidaru mundu naari nende ingombe aikhorera bindu bilayi kama khuifura nende khuisirikha,ngombe ni kitu kizuri anamfanyia kinaweza kusaidia mtu unaweza kuuza ngombe ukapata pesa kama elfu mia tatu mtu akiwa kama na ngombe anamfanyia vitu vizuri kama kumpuliza na kumtibu
khare nende ingombe inyala khurima indalo khandi onyala khurusiamo inyama inyama ya ingombe ni indayi lukari inyama eyo niindayi inyama khu abandu,kando na hayo ngombe anaweza lima shamba tena unaweza toa nyama nyama ya ngombe ni nzuri sana nyama hiyo ni nzuri kwa watu
khare nende ako ingombe inyala khurima indalo khandi onyala khurusiamo inyama inyama ya ingombe ni indayi lukari inyama eyo niindayi khu abandu,kando na hayo ngombe anaweza lima tena unaweza toa nyama nyama ya ngombe ni nzuri sana watu hiyo ni nzuri kwa nyama
khuitsurisia inyala ingombe khusinjibwa au ikusibwe inyala khusinjibwa mu arusi ingombe ni siindu silayi inyala khurera mabeere malayi lukari buri mundu anyale khurinda ikusibwe ingombe yaye,kukukumbusha ngombe anaweza kusimamishwa ama auzwe anaweza kusimamishwa kwa arusi ngombe ni kitu kizuri anaweza leta maziwa vizuri sana kila mtu aweze kulinda ngombe wake
khuitsurisia ingombe inyala khusinjibwa au ikusibwe inyala khusinjibwa mu arusi ingombe ni siindu silayi inyala khurera mabeere malayi lukari buri mundu anyale khurinda ingombe yaye,kukukumbusha ngombe anaweza kusimamishwa ama kitu auzwe anaweza kusimamishwa kwa arusi ngombe ni kitu kizuri anaweza leta maziwa vizuri sana kila aweze kulinda ngombe wake
ingombe ni indayi lukari khubera iri nende indayi tsifaida,ngombe ni nzuri sana kwa sababu ana faida
ingombe ni indayi lukari khubera iri nende tsifaida,ni nzuri sana kwa sababu ana faida
ubulwaye bwa korona khushira malayi bwalera mabi,ugonjwa wa korona ulileta mazuri kuliko mabaya
ubulwaye bwa korona bwalera malayi khushira mabi,ugonjwa wa korona mabaya mazuri kuliko ulileta
kama tsifamilia tsiria tsiri nende abandu babu okhulondana nende obulwaye buno,kama familia zilizokuwa zimefiwa na wapendwa wao kutokana na huu ugonjwa
kama tsifamilia tsiria tsiri nitsifwiirirwe nende abandu babu okhulondana nende obulwaye buno,kama familia zilizokuwa zimefiwa ugonjwa na wapendwa wao kutokana na huu ugonjwa
buli ifamilia yaanyolanga tsisabuni buli mundu mti,kila familia ilipata sabuni moja kwa kila mtu kwa familia
buli ifamilia yaanyolanga tsisabuni buli mundu mti mlala,kila familia ilipata sabuni moja kwa kila mtu kwa familia familia
bandi abandu bandi baberesibwa ebyakhulia,watu wengine walipewa vyakula
abandu bandi baberesibwa ebyakhulia,vyakula wengine walipewa watu
mumera kange nangwa akinyi lydia ohurula vutula,kwa majina naitwa lydia akinyi kutoka butula
mumera kange nangwa lydia akinyi ohurula vutula,kwa majina akinyi naitwa lydia akinyi kutoka butula
nyanga nyanga huvavorera rifua ria musiani wefu,nataka kukueleza kuhusu kifo cha kaka yetu
nyanga huvavorera rifua ria musiani wefu,kifo kukueleza kuhusu nataka cha kaka yetu
yari inyanga ya musasava mwosi mnane mtare kumi na ndala,ilikuwa siku ya alkhamisi mwezi wa nane tarehe kumi na moja
yari inyanga ya musasava mwosi kwa mnane mtare kumi na ndala,ilikuwa siku ya alkhamisi mwezi wa nane tarehe kumi moja
omusiani wefu yakholanga ikasi,kakangu alikwa akifanya kazi nairobi
omusiani wefu yakholanga ikasi nairobi,kakangu alikwa akifanya nairobi
yari amarire mdala na handi akalukha nairobi,alikuwa asharudi nyumbani na tena akarudi nairobi
yari amarire hukalukha mdala na handi akalukha nairobi,alikuwa tena nyumbani na asharudi akarudi nairobi
yaendelea ohumenya nairobi endio,aliendelea kuishi nairobi kidogo hivyo
yaendelea ohumenya nairobi kidogo endio,hivyo kuishi nairobi kidogo aliendelea
efue huari mdala aruo alafu waruhubira isimu mbari huahakosia omusiani wefu,sisi tulikuwa nyumbani tulipopokea simu ati tumempoteza kaka yetu
efue huari mdala alafu aruo waruhubira isimu mbari huahakosia omusiani wefu,sisi tulikuwa tumempoteza tulipopokea simu ati nyumbani kaka yetu
sikhuavukuriramo da ukweli,hatukuichukua habari hiyo kuwa kweli
sikhuavukuriramo ukweli da,hiyo hatukuichukua habari hiyo kuwa kweli
ukweli huanza hulondohesia amakhuwa khukhwanyola ukweli mbu yari afwire,tulianza kufuatilia maneno hayo ndio baadaye tukapata ukweli kuwa alikuwa amefariki
huanza hulondohesia amakhuwa khukhwanyola ukweli mbu yari afwire,tulianza kufuatilia hayo ndio baadaye tukapata ukweli kuwa alikuwa amefariki
yakhwari msiani wefu mpaka idakika huarira huthia humwenda nairobi ayari,tulilia kaka yetu mpaka dakika ya kwenda kumleta nairobi alipokuwa
huarira msiani wefu mpaka idakika yakhwari huthia humwenda nairobi ayari,tulilia kaka nairobi mpaka dakika ya kwenda kumleta yetu alipokuwa
huari hwahamwenda ohurula nairobi vivi sana nihurira mana nihurira lukali,tulipomleta kutoka nairobi tulilia vibaya sana tukalia na tukalia zaidi
huari hwahamwenda ohurula nairobi huarira vivi sana nihurira mana nihurira lukali,tulipomleta kutoka nairobi tulilia sana tukalia na tukalia zaidi
yekhala musasava mana husiha inyanga ya jumamosi,alikaa alkhamisi na tukazika jumamosi
yekhala musasava mana ni husiha inyanga ya jumamosi,tukazika alkhamisi na alikaa jumamosi
yarureha sivera ni hukorwa hulanyole yena msiani wefu undi kama oyo,alituacha na huzuni tukikosa kujua tutakapotoa ndugu yetu kama huyo
yarureha nende sivera ni hukorwa hulanyole yena msiani wefu undi kama oyo,alituacha na huzuni kama kujua tutakapotoa ndugu yetu tukikosa huyo
huamala mwikulu mana natsia humusikha mwa nyasaye,tulimzika na akaenda mbinguni kwa mungu
huamala humusikha mana natsia mwikulu mwa nyasaye,tulimzika mbinguni na akaenda mbinguni kwa mungu
halano ni witsa mdala wefu hutulie sa bibi huri nende butehere buosi huamala husikha musiani wefu yamala hutsia,hivyo ukija nyumbani tumetulia tu vibaya na huzuni wote kwa sababu tulimzika ndugu yetu na akaenda
halano ni witsa mdala wefu hutulie sa bibi huri nende butehere buosi hubera huamala husikha musiani wefu mana yamala hutsia,hivyo ukija nyumbani tumetulia yetu tu vibaya na huzuni wote kwa sababu tulimzika ndugu yetu na akaenda
isaino huri nende mlembe kwa,kwa sai tuna amani ya bwana
isaino huri nende mlembe kwa nyasaye,kwa sai amani ya bwana
ingombe,ngombe
ingombe,ngombe
ingombe ni isolo ya mudala ingombe irukhonyanga khurima nende khunyola mabeere ingombe ibulao abandu bangi bakhanyakhane mubulamu buabu nori nende ingombe khasiwakhakosa babukulanga musialo sia kenya abasatsa amapesa tsingombe nibastia khukhua nende abaana befu barunganga mubisomero khululana abakhasi,ngombe ni mnyama wa nyumbani ngombe hutusaidia kulima na kupata maziwa ngombe hangekuwepo watu wengi wangeangaika maishani mwao ukiwa na ngombe hauwezi kosa pesa katika nchi yetu ya kenya wanaume walikuwa wanachukua ngombe na wanaenda kupeleka mahari kwa wake wao watoto wetu hulipa karo kutokana na ngombe
ingombe ni isolo ya mudala ingombe irukhonyanga khurima nende khunyola mabeere ingombe ibulao abandu bangi bakhanyakhane mubulamu buabu nori nende ingombe khasiwakhakosa amapesa musialo siefu sia kenya abasatsa babukulanga tsingombe nibastia khukhua abakhasi abaana befu barunganga mubisomero khululana nende ingombe,ngombe ni mnyama wa nyumbani ngombe hutusaidia kulima na kupata maziwa ngombe hangekuwepo watu wangeangaika kwa mwao ukiwa na ngombe hauwezi kosa pesa katika nchi yetu ya kenya wanaume walikuwa wanachukua ngombe na wanaenda kupeleka mahari maishani wake ngombe wao ukiwa watoto wetu hulipa karo kutokana na ngombe
bakheera iruberesianga amaseero abaandu bakhanyakhane ingombe iumire mubulamu abakenya ingombe ingombe nga isuna nende huruwi mani khasiwakhakosa ingombe mumadala,ngombe hutupa ngozi watu wangeteseka ngombe hangekuwepo maishani wakenya wanapenda ngombe kama mbu na masikio hivyo hauwezi kosa ngombe kwa boma
ingombe iruberesianga amaseero abaandu bakhanyakhane ingombe iumire mubulamu abakenya bakheera ingombe nga isuna nende huruwi mani khasiwakhakosa ingombe mumadala,ngombe hutupa ngozi watu wangeteseka ngombe hangekuwepo maishani wakenya wanapenda ngombe kama ngombe mbu na masikio hauwezi kosa ngombe kwa boma
ingombe bakhasi ibulao boosi bakhanyakhanenge mubulamu buabu,ngombe hangekuwepo wanawake wote wangeteseka kwa maisha yao
ingombe ibulao bakhasi boosi bakhanyakhanenge mubulamu buabu,maisha hangekuwepo wanawake wote wangeteseka kwa ngombe yao
ingombe,ngombe
ingombe,ngombe
khalano esie mbukula ebikha bino mbari ingombe sindu silayi lukari niiri muridala ingombe ni siruke esiamenya mudala ni sikhonyanga mundu mu ebindi bisabi,kwa hivyo mimi nachukua muda huu kusema kuwa ngombe ni kitu kizuri sana akiwa nyumbani ngombe ni mfugo anayeishi nyumbani na humsaidia mtu kwa vitu vingi
khalano esie mbukula ebikha bino khubola mbari ingombe ni sindu silayi lukari niiri muridala ingombe ni siruke esiamenya mudala ni sikhonyanga mundu mu ebindi bisabi,kwa hivyo mimi nachukua muda huu kusema kuwa ngombe ni kizuri kitu kizuri sana akiwa nyumbani ngombe ni mfugo anayeishi nyumbani na humsaidia mtu kwa vitu vingi
ingombe khandi khu biidu nga khurima khandi tsingombe tsireranga ebiindu nga amabeere ingombe yiinyikhana yoosi khuirusie ebindu bino khandi irisibue ebiindu nga bunyasi lusi nende amatsi,ngombe tena hutusaidia kwa vitu kama kulima tena ngombe huleta vitu kama maziwa ngombe pia kabla atoe vitu hivi anastahili alishwe vitu kama nyasi mabingobingo na maji
ingombe khandi irukhonyanga khu biidu nga khurima khandi tsingombe tsireranga ebiindu nga amabeere ingombe khandi yoosi khuirusie ebindu bino yiinyikhana irisibue ebiindu nga bunyasi lusi nende amatsi,vitu ngombe tena hutusaidia kwa vitu kama kulima tena ngombe huleta vitu kama maziwa ngombe pia kabla atoe atoe vitu hivi anastahili alishwe vitu kama nyasi mabingobingo na maji
ingombe niiri mudala yewe obula kata budidi khubera ori nende obuyinda mu tsingombe ingombe inyala yakhobua ebukhwe owa mukhasi yarula,wewe pia kama mtu unafaa kumlisha vitu kama maji ili apate nguvu ya kufanya kazi ngombe akiwa nyumbani wewe hauna wasiwasi hata kidogo kwa sababu uko na utajiri kwa ngombe tena ngombe anaweza pelekwa mahari pale msichana alipotoka
ingombe niiri mudala yewe obula buyendi kata budidi khubera ori nende obuyinda mu tsingombe khandi ingombe inyala yakhobua ebukhwe owa mukhasi yarula,wewe pia kama mtu unafaa kumlisha vitu kama maji ili apate nguvu ya kufanya kazi ngombe akiwa nyumbani msichana wewe hauna wasiwasi hata kidogo kwa sababu uko na utajiri nguvu kwa tena ngombe anaweza pelekwa mahari pale msichana alipotoka
kharani esiruo ni mbari khukule tsingombe ninatsio mudala kata noorenyarirwa weedinye sa okule ingombe obe ninayo mudala,kile kilicho ni kuwa tununue ngombe tuwe nao nyumbani hata usipowezewa jikaze tu ununue ngombe uwe naye kwa boma
kharani esiruo ni mbari khukule tsingombe khubekho ninatsio mudala kata noorenyarirwa weedinye sa okule ingombe obe ninayo mudala,kile kilicho ni kuwa tununue ngombe tuwe nao nyumbani hata usipowezewa usipowezewa jikaze tu ununue ngombe uwe naye kwa boma
sikuli silangwa dadira ndasijama sana huluo huvera sipafomanga vilai sana mumasomo,shule yetu inaitwa dadira naipenda sana kwa sababu hufanya vizuri sana kimasomo
sikuli siefu silangwa dadira ndasijama sana huluo huvera sipafomanga vilai sana mumasomo,shule sana inaitwa dadira naipenda sana kwa sababu hufanya vizuri yetu kimasomo
siri sefu ni silai sana sai sikuli nende iparedi indai,shule yetu ni nzuri sana na ina gwaride zuri
sikuli sefu ni silai sana sai siri nende iparedi indai,shule yetu ni yetu nzuri sana na ina gwaride zuri
