Original,Translation
siimbi ne nayo nga omunyali wele omunyali owa bioosi khwako ba barekerefu,karibu na iyo kama mungu mweza wa vyote kwa hayo wasikivu karibu
siimbi ne nayo nga wele omunyali owa bioosi khwako ba,karibu na iyo kama mungu mweza wa vyote hayo wasikivu
siimbi ne nayo nga wele omunyali owa bioosi khwako ba barekerefu,karibu na iyo kama mungu mweza wa vyote hayo wasikivu mweza
murio mwakhola bubwoni khulwe khu lwosi ne wefwe buyeeti khu wele khwenya ne ali nafwe,msifanye hivyo mkafanya dhambi kwa hayo yote na kutaka usaidizi kwa mungu wetu akiwa nasi
mukhakhola murio mwakhola bubwoni khulwe khu lwosi ne wefwe buyeeti khu wele khwenya ne ali nafwe,msifanye hivyo mkafanya dhambi kwa hayo yote na kutaka usaidizi kwa mungu usaidizi wetu akiwa nasi
mukhakhola murio mwakhola bubwoni khulwe khu lwosi ne khwenya buyeeti khu wele wefwe ne ali nafwe nafwe,msifanye hivyo mkafanya dhambi kwa hayo yote na kutaka usaidizi kwa mungu akiwa nasi
mukhakhola murio mwakhola bubwoni khulwe khu lwosi ne khwenya buyeeti khu wele wefwe ne ali nafwe,msifanye hivyo mkafanya dhambi kwa hayo yote na kutaka usaidizi kwa mungu akiwa kwa nasi
owe khwikholela bifwaani bie sisiindu siosi siakhaba sio omundu owe sisecha siimbi abechanga siimbi ne nafwe,tujifanyie sanamu za kitu chochote hata kama ni ya mtu wa kiume ambaye huwa karibu nasi
khwikholela bifwaani bie sisiindu siosi siakhaba sio omundu owe sisecha siimbi abechanga siimbi ne nafwe,wa tujifanyie sanamu za kitu chochote hata kama ni ya mtu wa kiume ambaye huwa karibu nasi
khwikholela bifwaani bie sisiindu siosi siosi siakhaba sio siimbi owe sisecha omundu abechanga siimbi ne nafwe,tujifanyie sanamu za kitu chochote hata kama ni ya mtu wa kiume ambaye karibu huwa nasi
khwikholela bifwaani bie sisiindu siosi siosi siakhaba sio omundu owe sisecha siimbi abechanga siimbi ne nafwe,tujifanyie sanamu za kitu hata kama ni ya mtu wa kiume ambaye karibu huwa nasi
tawe se eliio ekholo ekiindi owe siikhasi tawe,hakuna ukoo mwingine ama wa kike hapana
se eliio ekholo ekiindi owe siikhasi tawe,hakuna ukoo mwingine ama wa hapana
se namwe eliio ekholo ekiindi namwe owe siikhasi tawe,hakuna ukoo mwingine ama wa hapana
se eliio ekholo ekiindi namwe owe siikhasi tawe,hakuna ukoo mwingine ama hapana wa
mukhekholelakho sifwaani sie yino esangi namwe enyuni yakhaba ne eli eye kamaani lukali ne kamalaka kaali busa nga niko ese enywe endaalo yino tawe,msijifanyie sanamu ya mnyama ama ndege hata kama wana nguvu sana na sheria iliyo kama ambayo mimi nimewaonyesha nyinyi siku hii
mukhekholelakho sifwaani sie esangi namwe kamaani enyuni yakhaba ne eli eye kamaani lukali ne kamalaka kaali busa nga niko ese enywe endaalo yino tawe,msijifanyie sanamu ambayo mnyama ama ndege hata kama wana nguvu sana sheria iliyo kama ya mimi nimewaonyesha nyinyi siku hii
mukhekholelakho sifwaani sie esangi namwe enyuni yakhaba ne eli eye kamaani lukali ne kamalaka kaali busa nga niko ese mwekeesie endaalo tawe,msijifanyie sanamu ya mnyama ama ndege ambayo hata kama wana nguvu sana na sheria iliyo siku ambayo mimi nimewaonyesha nyinyi kama hii
mukhekholelakho sifwaani sie esangi namwe enyuni yakhaba ne eli eye kamaani lukali ne kamalaka kaali busa nga niko ese mwekeesie enywe endaalo yino tawe,msijifanyie sanamu msijifanyie ya mnyama ama ndege ambayo hata kama wana nguvu sana na sheria siku ambayo mimi nimewaonyesha nyinyi kama hii
namwe engeeni tawe tawe,kikatambbacho ama samaki hapana
namwe engeeni tawe,kikatambbacho ama hapana samaki
simoola namwe engeeni,kikatambbacho samaki ama samaki hapana
simoola namwe engeeni tawe,kikatambbacho ama samaki samaki hapana
mukhaba barekerefu nio mulekhe mulekhe khukhwibilila khukhola bie mwasaaya murio mu ngaaki niko mwabona murio chimoni ne chimoni chenywe nga enyanga namwe kumwesi,msiwe wasikivu ndipo muache kusahau kufanya hivyo mkaabudu vya juu amayo mliona na macho zenu kama jua ama mwezi
mukhaba barekerefu nio mulekhe mulekhe khukhwibilila khukhola murio mwasaaya bie mu ngaaki niko mwabona chimoni ne chimoni chenywe nga enyanga namwe kumwesi,msiwe wasikivu ndipo muache kusahau kufanya hivyo mkaabudu macho vya juu amayo mliona na macho zenu kama jua ama mwezi
mukhaba barekerefu mulekhe khukhwibilila khukhola murio mwasaaya bie mu niko mwabona ne chimoni chenywe nga enyanga namwe kumwesi,na msiwe wasikivu ndipo muache kusahau kufanya hivyo mkaabudu vya juu amayo mliona na macho zenu kama jua ama mwezi
mukhaba barekerefu nio mulekhe khukhwibilila khukhola murio mwasaaya bie mu ngaaki niko mwabona ne chimoni chenywe nga enyanga namwe kumwesi,na msiwe wasikivu vya muache kusahau kufanya hivyo ndipo juu amayo mliona na macho zenu kama jua ama mwezi
namwe boolela babaana namwe ne benywe babechukhulu benywe,ama ambia watotot wenu na wajukuu zenu
namwe boolela babaana ne benywe babechukhulu benywe,ama ambia wenu na wajukuu zenu
boolela babaana benywe ne babechukhulu benywe,ama ambia watotot wenu na zenu wajukuu
namwe boolela babaana benywe ne babechukhulu benywe,ama ambia watotot na wenu zenu wajukuu
khebulila endaalo niyo mwemela a sikulu sia sinai niyo ebweeni wa omunyali wele owa bioosi,kumbuka siku ambayo mlisimamia kwa mlima wa sinai mbele ya mungu mweza wa vyote
khebulila endaalo niyo mwemela a sikulu sia sinai niyo ebweeni wa wele omunyali owa bioosi,kwa siku ambayo mlisimamia kumbuka mlima wa sinai mbele ya mungu mweza wa vyote
khebulila endaalo niyo mwemela a sikulu sia mwemela sinai ebweeni wa wele omunyali owa bioosi,kumbuka sinai siku ambayo mlisimamia kwa mlima wa sinai mbele ya mungu mweza wa vyote
khebulila endaalo niyo mwemela a sikulu sia sinai ebweeni wa wele omunyali owa bioosi,kumbuka sinai siku ambayo mlisimamia kwa mlima wa sinai mbele ya mungu mweza wa ya vyote
ebio bili bibiindu nibio wele aelesia babaandi boosi,hivyo ni vitu ambavyo mungu wenu aliwapatia watu wengine wote
ebio bili bibiindu nibio wele aelesia babaandu babaandi boosi,hivyo ni vitu ambavyo mungu wenu aliwapatia watu wengine wote ni
ebio bili bibiindu nibio wele wenywe aelesia babaandu babaandi,hivyo ni wengine vitu ambavyo mungu wenu aliwapatia watu wengine wote
ebio bili bibiindu nibio wele wenywe aelesia babaandu babaandi boosi,hivyo ni wengine vitu ambavyo mungu wenu aliwapatia ni watu wengine wote
wele omunyali owa bioosi amboolela ali buli sibala khu sibala khubisaaye,mungu mweza wa vyote akaniambia kuwa kila mahali kwa nchi tuviabudu
wele omunyali owa bioosi amboolela ali buli khu sibala khubisaaye,mungu mweza vyote akaniambia kuwa kila mahali kwa nchi tuviabudu
wele omunyali owa bioosi amboolela ali buli abuundu sibala khu khubisaaye,kila mungu mweza wa vyote akaniambia kuwa kila mahali kwa nchi tuviabudu
wele omunyali owa bioosi amboolela ali buli abuundu khu sibala khubisaaye,kila kila mungu mweza wa vyote akaniambia kuwa kila mahali kwa nchi tuviabudu
ne enywebuusia kakhali babaandu alala baulile nenya khuloma,isipokuwa nyinyi wakusanye watu pamoja wasikie ambayo nataka kusema
ne enywebuusia kakhali babaandu alala baulile nilio nenya khuloma,isipokuwa kusema wakusanye watu pamoja wasikie ambayo nataka nyinyi
ne kakhali enywebuusia babaandu alala baulile nenya khuloma,isipokuwa nyinyi wakusanye kusema pamoja wasikie ambayo nataka watu
ne kakhali enywebuusia babaandu alala baulile nilio nenya khuloma,isipokuwa nyinyi wakusanye kusema pamoja wasikie nataka watu
nio beyike ne liiria liiria khwise,ndipo wajifunze kuwa na utiifu kwangu
nio beyike khuuba ne liiria liiria khwise,ndipo wajifunze kuwa kwangu utiifu na
nio beyike khuuba ne liiria,ndipo wajifunze kuwa na kwangu
nio beyike khuuba ne liiria khwise,ndipo wajifunze kuwa na
biise bioosi nibio khwama mu misiri sibala sisiaba nga balimenyela mu sibala misiri baliekisia sisiooso khwinywe nio babaana babwe,muda wote ambao tulitoka misri nchi iliyokuwa jinsi watakavyoishi kwa nchi wataonyesha mwangakwenu ndipo muwe watoto wao
biise bioosi nibio khwama mu misiri sibala sisiaba nga balimenyela mu sibala baliekisia sisiooso khwinywe nio babaana babwe,muda wote wataonyesha ambao tulitoka misri nchi iliyokuwa jinsi watakavyoishi kwa nchi wataonyesha mwangakwenu ndipo muwe watoto wao
biise bioosi nibio khwama mu misiri sibala sisiaba nga balimenyela mu sibala baliekisia sisiooso nio mube babaana babwe,muda wote ambao tulitoka misri nchi iliyokuwa kwa watakavyoishi jinsi nchi wataonyesha mwangakwenu ndipo muwe watoto wao
biise bioosi nibio khwama mu misiri sibala sisiaba nga balimenyela mu sibala baliekisia sisiooso khwinywe nio mube babaana babwe,muda wote ambao tulitoka misri nchi iliyokuwa kwa watakavyoishi jinsi nchi wataonyesha mwangakwenu ndipo muwe mwangakwenu watoto wao
ne be kumukabwa nga babaandu muli,watu wa talanta zake kama mlivyo
babaandu be kumukabwa nga ne muli,watu zake talanta wa kama mlivyo
babaandu be nga kwewe kumukabwa ne muli,wa watu talanta zake kama mlivyo
babaandu be kumukabwa kwewe nga ne muli,wa watu talanta zake mlivyo
boolela babaana benywe mwakhaba mwakhaba luno,ambia watoto wenu jinsimlivyo leo
boolela babaana benywe nga mwakhaba mwakhaba luno,ambia watoto jinsimlivyo leo
luno babaana benywe nga mwakhaba boolela,ambia watoto wenu jinsimlivyo ambia leo
boolela babaana benywe nga mwakhaba luno,ambia watoto wenu jinsimlivyo ambia leo leo
khutasa khwako wele omunyali sikila bioosi tawe ambambila lirima owa sisiaba ne sifuniikhwe ne lifuumbi mu maayo ke kukwatirira sikulu nio echuba ali ese se nambukha ne yoritani ese sisiilima ne kumulilo nio luluuchi lwa yoritani tawe,kuongezea kwa hayo mungu mweza wa vyotealinishikia hasira kwa sababu kikiwa kimefunikwa na vumbi kwa bonde ya mlima ndipo akaapa kuwa mimi sinuki na giza na moto hukuwaka mtoni yordani
khutasa khwako wele omunyali owa bioosi tawe ambambila lirima sikila sisiaba ne sifuniikhwe ne lifuumbi mu maayo ke nio sikulu nio echuba ali ese se nambukha ne ese sisiilima ne kumulilo kukwatirira luluuchi lwa yoritani tawe,kuongezea yordani kwa hayo mungu hayo mweza kwa vyotealinishikia hasira kwa sababu kikiwa kimefunikwa na vumbi wa bonde ya mlima ndipo akaapa kuwa mimi sinuki na giza na moto hukuwaka mtoni yordani
khutasa khwako wele omunyali owa bioosi ambambila lirima sikila sisiaba ne ne ne lifuumbi mu maayo ke sikulu sisiilima nio echuba ali ese se yoritani nambukha sifuniikhwe sisiilima ne kumulilo kukwatirira luluuchi lwa yoritani tawe,kuongezea kwa hayo mungu mweza wa vyotealinishikia hasira kwa sababu kimefunikwa na vumbi kwa bonde ya mlima ndipo akaapa kuwa mimi sinuki na giza kimefunikwa na ya moto hukuwaka mtoni yordani
khutasa khwako wele omunyali owa bioosi ambambila lirima sikila sisiaba ne sifuniikhwe ne lifuumbi mu maayo ke sikulu nio echuba ali ese se nambukha ne sisiilima ne kumulilo kukwatirira luluuchi lwa yoritani tawe,kuongezea kwa hayo mungu mweza wa vyotealinishikia hasira kwa sababu kimefunikwa na ndipo kwa bonde ya mlima vumbi kuwa mimi sinuki na giza kimefunikwa na ya moto hukuwaka yordani
amboolela kwacha mu,akaaniambia kulienda juu
amboolela kwacha ngaaki mu,akaaniambia kulienda juu juu
kwacha amboolela mu ngaaki,kulienda juu
amboolela kwacha mu ngaaki,kulienda kulienda juu
baboolele nga wele alikho ne alomaloma ese ali ese se khache mu sibala silayi omunyali owa khumuelesia ne niye alikho acha bioosi enywe khukhwama mu mulilo,waambie jinsi mungu anavyosema kuwa mimi sitaenda kwa nchi nzuri ambayo mweza wa vyote anaenda kuwapatia nyinyi kutoka kwa moto
baboolele nga wele ne alomaloma ese ali ese se khache mu sibala silayi omunyali owa bioosi ne niye alikho acha khumuelesia enywe khukhwama mu mulilo,waambie jinsi mungu kuwa mimi sitaenda kwa nchi nzuri mweza wa vyote anaenda kuwapatia nyinyi kutoka kwa moto
baboolele nga wele ne ali ese se khache mu sibala silayi nisio omunyali bioosi ne niye alikho acha khumuelesia enywe khukhwama mu mulilo,jinsi mungu anavyosema kuwa mimi sitaenda kutoka nchi nzuri ambayo mweza wa vyote anaenda kuwapatia nyinyi kwa kwa moto
baboolele nga wele ne alomaloma ali ese se khache mu sibala silayi nisio omunyali owa bioosi ne niye alikho acha khumuelesia enywe khukhwama mu mulilo,jinsi mungu anavyosema kuwa mimi sitaenda kutoka nchi nzuri ambayo mweza wa vyote anaenda kuwapatia nyinyi kwa moto
ese ndafwila sibala sino mwamuulila ne alikho alomaloma ne nase,mimi nitafia kwa nchi hii mlimsikia akiwa akizungumza na mimi
ese ndafwila mu sibala sino mwamuulila ne alikho alomaloma ne nase,mimi nitafia kwa nchi hii mlimsikia akiwa mimi na akizungumza
ese ndafwila mu sino mwamuulila ne alikho alomaloma ne nase,mimi nitafia kwa nchi hii mlimsikia mlimsikia akiwa akizungumza na mimi
ese ndafwila mu sibala sino mwamuulila ne alikho alomaloma ne nase,mimi nitafia kwa nchi hii mlimsikia mlimsikia akizungumza na mimi
ndambukha luluuchi mwamubonakho mu sifwaanani siosi se,sitavuka moto mliwahi muona kwa sanamu yoyote
tawe ndambukha luluuchi mwamubonakho mu sifwaanani siosi se,sitavuka moto mliwahi kwa sanamu yoyote
se ndambukha mwamubonakho luluuchi mu sifwaanani siosi tawe,sitavuka moto mliwahi muona yoyote sanamu kwa
se ndambukha luluuchi mwamubonakho mu sifwaanani siosi tawe,sitavuka moto mliwahi muona yoyote sanamu kwa sitavuka
ne muli siimbi khu siosi,ingawa nyinyi mko karibu kwa yote
ne kakhali muli siimbi khu siosi,ingawa nyinyi yote karibu kwa mko
ne kakhali enywe khu siimbi muli siosi,ingawa nyinyi mko karibu kwa
ne kakhali enywe muli siimbi khu siosi,kwa nyinyi mko karibu ingawa
mubukule ali ke mala amuboolela kamaloba ke ngelakha ako,akamuambia kwambahebu kaichukue ardhi iliyoko pale ngambo
amuboolela ali ke mala mubukule kamaloba ke ngelakha ako,kwambahebu kaichukue ardhi iliyoko pale ngambo
ako amuboolela ali mala mubukule kamaloba ke ngelakha ako,akamuambia kwambahebu kaichukue ardhi iliyoko ngambo
amuboolela ali mala mubukule kamaloba ke ngelakha ako,akamuambia ngambo kaichukue ardhi iliyoko kwambahebu
ba barekerefu ne mumenye mumenye,kuweni watiifu ili muwe maisha mema
ba barekerefu ne mumenye,kuweni watiifu ili ili muwe maisha mema
ba barekerefu ne mumenye,kuweni watiifu ili maisha muwe maisha mema
ba barekerefu ne mumenye bulayi,kuweni watiifu maisha ili muwe maisha mema
mukhebilile kamalaka kewe niko aamuboolela khurie endakaano niyo aakaandika khu maabale ekhumi likhumi ne kabili,mkumbuke sheria zake ambazo aliniambia tuogope agano ambayo aliandika kwa mawe kumi na mawili
mukhebilile kamalaka niko kewe niko aamuboolela khurie endakaano niyo aakaandika khu maabale ekhumi likhumi ne kabili,mkumbuke sheria zake agano aliniambia tuogope ambazo ambayo aliandika kwa mawe kumi na mawili
mukhebilile kamalaka kewe niko aamuboolela khurie endakaano niyo khu maabale ekhumi likhumi ne kabili,mkumbuke sheria zake ambazo aliniambia tuogope agano ambayo aliandika kwa mawe zake kumi na mawili
mukhebilile kamalaka kewe niko aamuboolela khurie endakaano niyo aakaandika khu maabale ekhumi likhumi ne kabili,mkumbuke sheria zake ambazo aliniambia tuogope agano ambayo aliandika kwa mawe zake zake kumi na mawili
bioosi wele omwami owa bioosi wele wenywe akhola ne nanywe ese mweyikie amboolela kamalaka koosi,mungu mweza wa vyote mungu wenu alifanya na akaniambia mimi mjifunze nanyi sheria zote
wele omwami owa bioosi wele wenywe akhola ne nanywe ese mweyikie amboolela kamalaka koosi,mungu mweza mjifunze vyote mungu wenu alifanya na akaniambia mimi wa nanyi sheria zote
wele omwami owa bioosi koosi wenywe akhola ne amboolela ese mweyikie nanywe kamalaka wele,mungu mweza wa vyote mungu wenu alifanya na akaniambia mimi mjifunze nanyi sheria mungu zote
wele omwami owa bioosi wele wenywe akhola ne amboolela ese mweyikie nanywe kamalaka koosi,mungu mweza wa vyote mungu wenu alifanya na akaniambia mungu mimi mjifunze nanyi sheria mungu zote
mwakholela murio mukhakhola bifwaani nibio wele aamukaania khwingilamo,msifanye hivyo mkatumikia sanamu ambazo mungu wenu aliwakataza kuingia
mwakholela murio mukhakhola bifwaani nibio wele wenywe aamukaania khwingilamo,msifanye hivyo mkatumikia ambazo sanamu mungu wenu aliwakataza kuingia
mukhakhola murio mwakholela bifwaani nibio wele aamukaania khwingilamo,msifanye hivyo mkatumikia sanamu ambazo mungu hivyo wenu aliwakataza kuingia
mukhakhola murio mwakholela bifwaani nibio wele wenywe aamukaania khwingilamo,msifanye hivyo mkatumikia sanamu ambazo mungu hivyo wenu msifanye aliwakataza kuingia
sikila wele omunyali owa bioosi wele wenywe ali likhendekha nge engaani khuloondekhana nga wele kumulilo kuburukha,sababu mungu mweza wa vyotemungu wenu ana wivu kufuatana jinsi moto unavyowaka
sikila wele omunyali owa bioosi wele wenywe ali ne likhendekha nge engaani khuloondekhana nga wele kumulilo kuburukha,jinsi mungu mweza wa vyotemungu wenu ana wivu kufuatana sababu moto unavyowaka
sikila wele omunyali owa bioosi wele wenywe ali ne likhendekha nge engaani khuloondekhana ali nga kumulilo kuburukha,sababu mungu mweza kufuatana vyotemungu wenu ana wivu wa jinsi moto unavyowaka
sikila wele omunyali owa bioosi wele wenywe ali ne likhendekha nge engaani khuloondekhana nga kumulilo kuburukha,sababu mungu mweza kufuatana vyotemungu vyotemungu wenu ana wivu wa jinsi moto unavyowaka
akhaba enyuma we khumenya endaalo khulwe aalomaloma siise sileeyi omunyali owa bioosi mu sibala khulwe niyo wele ne khu bubwoni aalomaloma khwinywe saala ali babaana ne babechukhulu lundi mwasaakhulua mukhakhola bioosi yesi yesi niyo oweaana khucha mala khukhwik holela sifwaani kule babaandu be ekholo khukhwama le siosi siosi,hata baada ya kuishi siku ambayo mungu mweza wa vyote kwa nchi kwa muda mrefu na kwa wote alizungumza kwenu kuwa zaa watoto na wajukuu tena mkizeekamsifanye dhambi yoyote aliyejitolea kwenda kisha kujifanyia sanamu kwa watu wa ukoo kutoka kwa kitu chochote
akhaba enyuma we khumenya endaalo aalomaloma siise wele omunyali owa bioosi mu sibala khulwe niyo sileeyi ne khu bubwoni aalomaloma khwinywe ali saala babaana ne babechukhulu lundi mwasaakhulua mukhakhola bioosi yesi yesi oweaana khucha mala khukhwik holela sifwaani kule babaandu be ekholo khukhwama le siosi siosi,hata baada ya kuishi siku ambayo mungu mweza wa vyote kwa watu kwa aliyejitolea muda mrefu na kwa alizungumza kwenu kuwa zaa watoto na wajukuu tena mkizeekamsifanye dhambi yoyote aliyejitolea kwenda kisha kujifanyia sanamu kwa nchi wa ukoo kutoka kwa kitu chochote chochote
akhaba enyuma we khumenya endaalo niyo wele omunyali owa bioosi mu sibala khulwe siise sileeyi ne bioosi bioosi aalomaloma khwinywe ali saala babaana ne babechukhulu lundi mwasaakhulua mukhakhola bubwoni khukhwama yesi yesi oweaana mala khukhwik holela sifwaani kule babaandu be ekholo khukhwama le sisiindu siosi siosi,hata baada ya kuishi siku ambayo mungu mweza chochote vyote kwa nchi kwa muda mrefu na kwa wote alizungumza kwenu kuwa zaa watoto na wajukuu tena mkizeekamsifanye dhambi chochote yoyote mkizeekamsifanye aliyejitolea kwenda kujifanyia sanamu kwa watu wa ukoo kutoka kwa kitu wa
