Original,Translation
ifisi yamwakhukosana nende yamwakhukosana siduyu,aliamua fisi kukosana ma sungura
ifisi siduyu yamwakhukosana nende siduyu,aliamua kukosana ma sungura
ifisi yamwakhukosana nende siduyu,aliamua sungura ma kukosana
bulimundu yaamua yadekhere biaye biongone biongone,kila mtu aliamua kujipikia chakula chake pekee
bulimundu yaamua yadekhere biaye biongone,kila mtu aliamua chakula kujipikia chakula chake pekee
bulimundu yaamua yadekhere biakhulia biaye biaye biongone,kila kila mtu aliamua kujipikia chakula chake pekee
bulimundu yaamua yadekhere biakhulia biaye biongone,kila mtu aliamua kujipikia chakula chake pekee
na khuchaka inyanga olo olo siduyu byakosana ifisi nende,na tangu hiyo siku sungura na fisi wakakosa
na khuchaka inyanga olo olo siduyu nende ifisi byakosana,na tangu hiyo siku sungura na fisi wakakosa
na inyanga olo siduyu nende ifisi byakosana,na tangu hiyo siku wakakosa sungura na fisi wakakosa
na khuchaka inyanga olo siduyu nende ifisi byakosana,na tangu hiyo siku wakakosa na fisi wakakosa
sakira sirukhunga ololanga siduyu nisilola ifisi nisilola khuchia khuefisa,ndio maana sungura akimuona fisi hukumbia kujificha
sakira nisilola ololanga siduyu nisilola ifisi sirukhunga khuchia khuefisa,ndio maana akimuona fisi hukumbia kujificha
sakira nisilola ololanga siduyu nisilola ifisi sirukhunga khuchia khuefisa,ndio maana akimuona fisi hukumbia kujificha
sakira ololanga siduyu nisilola ifisi sirukhunga khuchia khuefisa,maana ndio akimuona fisi hukumbia kujificha
na lwange elo niluo lwange sya ifisi nende suduyu,na hii ndio hadithi yangu ya fisi na sungura
na elo niluo lwange sya ifisi nende suduyu,na hii ndio hadithi yangu na ya fisi na sungura
na elo niluo elukano lwange sya nende ifisi suduyu,na hii ndio hadithi yangu ya fisi na sungura ya
na elo niluo elukano lwange sya ifisi nende suduyu,na hii ndio hadithi fisi ya yangu na sungura ya
buadodo ibetsanga mbari buadodo ibulao khuakhakosere ebindu bisabi,ngombe ni mfugi ambaye ana usaidizi mkubwa ulimwenguni huu ukweli ngombe angekuwa eti hayupo tungekosa vitu vingi
buadodo ibetsanga mbari ibulao khuakhakosere ebindu bisabi,ni mfugi ambaye ana usaidizi mkubwa ulimwenguni huu ukweli ngombe angekuwa eti hayupo tungekosa vitu vingi
buadodo ingombe ibetsanga ibulao khuakhakosere ebindu bisabi,ngombe ni mfugi ambaye ana angekuwa mkubwa ulimwenguni huu ukweli ngombe usaidizi eti hayupo tungekosa vitu vingi
buadodo ingombe ibetsanga mbari ibulao khuakhakosere ebindu bisabi,ngombe ni mfugi ambaye ana mkubwa ulimwenguni huu ukweli ngombe usaidizi eti hayupo tungekosa vitu vingi
masingo karukhonyanga khukasia tsinyumba mana tsilorekhe bilayi kata nookoba nookinga masingo mundalo nooraka madimwa kanyala khukhola tsingore,hutusaidia na vitu kama maziwa nyama na vitu vingine vingi hata ngoma huundwa kutoka kwa ngozi ya ngombe hutusaidia na vitu vingine kama zamadi zamadi hutusaidia kuunda nyumba kisha zionekane vizuri hata zamadi hiyo ukibeba upeleke kwa shamba na upande mahindi yatasitawi vizuri
masingo karukhonyanga khukasia tsinyumba mana tsilorekhe bilayi kata masingo nookinga nookoba mundalo nooraka madimwa kanyala khukhola tsingore,hutusaidia kisha vitu kama zamadi nyama na vitu vingine vingi hata ngoma huundwa kutoka kwa ngozi ya ngombe hutusaidia na vitu vingine kama zamadi zamadi hutusaidia kuunda nyumba na zionekane vizuri hata maziwa hiyo kwa ukibeba na upeleke kwa shamba na upande mahindi yatasitawi vizuri
masingo karukhonyanga khukasia tsinyumba mana tsilorekhe bilayi kata masingo nookinga ako nookoba mundalo nooraka madimwa kanyala khukhola tsingore,hutusaidia ukibeba na vitu mahindi kama maziwa nyama na vitu vingine vingi hata ngoma huundwa kutoka kwa ngozi ya ngombe hutusaidia na vingine kama zamadi zamadi hutusaidia kuunda nyumba kisha zionekane vizuri zamadi hiyo ukibeba upeleke kwa shamba na upande mahindi yatasitawi vizuri
masingo karukhonyanga khukasia tsinyumba mana tsilorekhe bilayi kata masingo ako nookinga nookoba mundalo nooraka madimwa kanyala khukhola tsingore,hutusaidia ukibeba na vitu mahindi kama maziwa nyama na vitu vingine vingi hata ngoma huundwa kutoka kwa ngozi ya vitu ngombe hutusaidia na vingine kama zamadi zamadi hutusaidia kuunda nyumba kisha zionekane hiyo ukibeba upeleke kwa shamba kisha na upande mahindi yatasitawi vizuri
biakhuria bia ili khudedera tsingombe mana tsibe nende mubiri lusi mulayi ni lusi nende obunyasi tsingombe tsia igiredi nitsio etsi khurakiranga lusi lusabi tsia khunyala lusi irusie amabeere mangi,vyakula ambavyo tunaweza katia ngombe kisha wawe na afya bora ni mabingobingo na nyasi ngombe wa gredi ndio wale ambao tunawapandia mabingobingo mengi ilia toe maziwa mengi
biakhuria bia khunyala khudedera tsingombe mana tsibe nende mubiri lusi mulayi ni lusi nende obunyasi tsingombe tsia igiredi nitsio etsi khurakiranga lusi lusabi ili lusi irusie amabeere mangi,vyakula ambavyo tunaweza katia ngombe kisha wawe na afya bora ni na nyasi ngombe wa gredi ndio wale maziwa tunawapandia mabingobingo mengi ilia toe ambao mengi
nitsio biakhuria bia khunyala khudedera tsingombe mana tsibe mubiri mulayi ni lusi nende obunyasi tsingombe tsia igiredi nitsio etsi khurakiranga lusi lusabi ili irusie amabeere mangi,vyakula ambavyo tunaweza katia ngombe kisha wawe na afya bora ni ilia na nyasi ngombe wa gredi ndio wale ambao tunawapandia mabingobingo mengi mabingobingo toe maziwa mengi kisha
biakhuria bia khunyala khudedera tsingombe mana tsibe nende mubiri mulayi ni lusi nende obunyasi tsingombe tsia igiredi nitsio etsi khurakiranga lusi lusabi ili irusie amabeere mangi,vyakula ambavyo tunaweza katia ngombe kisha wawe na afya bora ni ilia na nyasi ngombe wa wale ndio gredi tunawapandia ambao mabingobingo mengi mabingobingo toe maziwa mengi kisha
inyama eya ololanga abandu nibaria khurindu khu ingombe kata noosika inyama eyo bilayi inyala yeekhala tsnyanga ebio khu tsisabi eyo biosi ilulanga tsingombe bilayi,na shida unaweza chukua ngombe mmoja ukamuuza na kupata pesa ya kutumia kumaliza shida hiy
inyama eya ololanga abandu nibaria khurindu khu ingombe kata noosika inyama eyo bilayi inyala yeekhala tsnyanga ebio muno khu tsisabi biosi ilulanga tsingombe bilayi,na shida unaweza chukua ngombe mmoja ya na kupata pesa ukamuuza kutumia kumaliza shida hiy
eya ololanga abandu nibaria ilulanga khu ingombe kata noosika inyama eyo bilayi inyala yeekhala tsnyanga tsisabi muno abandu khu ebio biosi khurindu tsingombe bilayi,na shida unaweza chukua ngombe ngombe mmoja ukamuuza na kupata pesa ya kutumia kumaliza shida hiy
inyama eya ololanga abandu nibaria ilulanga khu ingombe kata noosika inyama eyo bilayi inyala yeekhala tsnyanga tsisabi muno khu ebio biosi khurindu tsingombe bilayi,na shida unaweza shida chukua ngombe ngombe mmoja ukamuuza na kupata pesa ya kutumia kumaliza shida hiy
korona obwa obulwaye obulwaye,ugonjwa wa korona
korona obwa obulwaye,korona wa ugonjwa
obulwaye korona obwa,ugonjwa wa korona ugonjwa
obulwaye obwa korona,ugonjwa korona wa ugonjwa
obulwaye bwa korona musialo sefu sia konga,ugonjwa wa korona uliingia kwa dunia yetu mnamo tarehe kumi na tatu mwezi wa desemba mwaka wa elfu mbili kumi na tisa
obulwaye bwa korona buwenjira musialo sefu sia konga,ugonjwa wa korona uliingia kwa dunia yetu mnamo tarehe kumi na tatu mwezi wa desemba mwaka wa elfu mbili na tisa
obulwaye bwa korona buwenjira sefu sia konga taree,ugonjwa wa korona uliingia kwa dunia yetu mnamo tarehe kumi tatu mwezi wa desemba wa mwaka wa elfu mbili kumi na tisa
obulwaye bwa korona buwenjira musialo sefu sia konga taree,ugonjwa wa korona uliingia kwa dunia yetu mnamo tarehe kumi tatu mwezi wa desemba mwaka wa elfu mbili kumi na tisa
tawe obulwayoba buckhasandi abandu muno kho kata sikuo mala kwanyolekha lwaangu okhuvula,kufika kwa huo ugonjwa uliwakandamiza watu sana na hata dawe yake haikupatikana haraka
tawe obulwayoba buckhasandi abandu muno kho kata omusala sikuo mala kwanyolekha lwaangu okhuvula,kufika huo ugonjwa uliwakandamiza watu sana na hata dawe yake haikupatikana haraka
kwanyolekha okhuvula obulwayoba buckhasandi abandu muno kho kata omusala sikuo mala kwanyolekha lwaangu tawe,kufika kwa huo ugonjwa sana watu uliwakandamiza na hata dawe yake haikupatikana haraka
okhuvula obulwayoba buckhasandi abandu muno kho kata omusala sikuo mala kwanyolekha lwaangu tawe,kufika haikupatikana kwa huo ugonjwa sana watu uliwakandamiza na hata dawe yake haikupatikana haraka
obutwaye bwa lura msalo buchina boola bwa tanzania buola obuganda handi khubula kenya yani sialo sia obamari,kusambaa kwa huu ungonjwa ulikuwa hivi nchini china ukafika tanzania ukafika uganda na ndio ukafika kenya nchi ya weusi
obutwaye bwa lura msalo buchina boola tanzania buola obuganda handi khubula kenya yani sialo sia obamari,kusambaa kwa huu ungonjwa ulikuwa ndio hivi nchini china ukafika tanzania ukafika uganda na ndio ukafika kenya nchi ya weusi
obutwaye bwa lura sialo silapangua buchina boola tanzania buola obuganda handi khubula kenya yani msalo sia obamari,kusambaa kwa huu ungonjwa ulikuwa hivi nchini china tanzania ukafika uganda na ndio ukafika kenya nchi ya weusi
obutwaye bwa lura msalo silapangua buchina boola tanzania buola obuganda handi khubula kenya yani sialo sia obamari,kusambaa kwa huu ungonjwa ulikuwa hivi nchini china tanzania ukafika uganda na ukafika ndio ukafika kenya nchi ya weusi
buno ni bulwaye bwa malema malema malema msialo syosi,huu ni ugonjwa wa kulemaza dunia yote
buno ni bulwaye bwa malema malema msialo syosi,huu ni ugonjwa kulemaza dunia yote
bwa ni bulwaye buno malema msialo syosi,kulemaza ni ugonjwa wa huu dunia yote
buno ni bulwaye bwa malema msialo syosi,kulemaza ni ugonjwa huu dunia yote
khusunga msyalo buno obulwaye bundi lobuakhasya abandu khuakhasya abuadodo asua kenya,kwa kusema ukweli huu ni ugonjwa mwingine ulioshinda watu kwa nchi ya kenya
khusunga abuadodo buno obulwaye bundi lobuakhasya abandu khuakhasya msyalo asua kenya,kwa kusema ukweli huu ni mwingine ulioshinda watu kwa nchi ya kenya
khusunga abuadodo buno ni obulwaye bundi lobuakhasya khuakhasya msyalo asua kenya,kwa huu ukweli kusema ni ugonjwa mwingine ulioshinda watu kwa nchi ya kenya
khusunga abuadodo buno ni obulwaye bundi lobuakhasya abandu khuakhasya msyalo asua kenya,kwa huu ukweli kusema ni ugonjwa mwingine ya ulioshinda watu kwa nchi ya kenya
nonu ala okhekhala khulondana nende malako eka bakhongo wa afya ababola khorie mbu khorie ebyakhuria ebirera amani khorie mumiri handi wa khufwala stimaski abura abundu wa khustia huteme huihala,kutokana na sheria za kujikinga dhidi ya korona wakuu wa afya walisema tunafaa kukula vyakula vyakula kuleta nguvu mwilini na tujaribu kuvaa barakoa kila mahali tunapoenda au kukaa
nonu ala okhekhala khulondana nende malako eka bakhongo wa afya ababola mbu khorie ebyakhuria ebirera amani khorie mumiri handi huteme khufwala stimaski abura abundu wa khustia wa huihala,kutokana na sheria za kujikinga dhidi ya korona wakuu wa afya walisema tunafaa kila vyakula vyakula kuleta nguvu mwilini na tujaribu kuvaa wa barakoa kukula mahali tunapoenda au kukaa
ala nonu ala okhekhala khulondana nende malako eka bakhongo wa afya ababola mbu khorie ebyakhuria ebirera amani mumiri handi huteme stimaski abura abundu wa khustia kosa wa huihala,na sheria za kujikinga dhidi ya korona wakuu wa afya walisema kutokana tunafaa kukula vyakula vyakula kuleta nguvu mwilini na tujaribu kuvaa barakoa kila mahali tunapoenda au kukaa
nonu ala okhekhala khulondana nende malako eka bakhongo wa afya ababola mbu khorie ebyakhuria ebirera amani mumiri handi huteme khufwala stimaski abura abundu wa khustia kosa wa huihala,na sheria za dhidi kujikinga dhidi ya korona wakuu wa afya walisema kutokana tunafaa kukula vyakula vyakula kuleta nguvu mwilini na tujaribu kuvaa barakoa mahali tunapoenda au kukaa
mwalakhesania mumikhono ta mumila mwalekhana ambi ta mumatsi stimita mwikhala nende inusu wasaba indula,msisalimiane kwa mikono na msikae karibu karibu mnafaaa kukaa mita moja na nusu na unawe kwa maji
mwalakhesania mumikhono ta mumila mwalekhana ambi ta mwikhala stimita mumatsi nende inusu wasaba indula,nusu kwa mikono na msikae karibu karibu mnafaaa kukaa mita moja na msisalimiane na unawe kwa maji
mwalakhesania mumikhono ta mumila mwalekhana ambi ta mwikhala stimita wasaba nende inusu indula mumatsi,msisalimiane kwa mikono na msikae karibu karibu mnafaaa mita moja na nusu na unawe kwa maji
mwalakhesania mumikhono ta mumila mwalekhana ambi ta mwikhala stimita indula nende inusu wasaba mumatsi,msisalimiane kwa mikono na msikae karibu msikae karibu mnafaaa mita moja na nusu na unawe kwa maji
yeerukha ifisi yeekhola mbari khamukhuya nende maani ojolijoli khasuda imbusi ambi nende omuriango alafu ichupa sia amabaanga alafu nikhakhuya ifisi siabukula ni mudala mbari obuongo bubuo burula khandi khumurue ichupa ya mabanga ni khandi iri khumurwe ifisi yeerukha yarekha imbusi khabola,fisi alijifanya kuwa ananguvu sungura mjanja alisonga karibu na mlango halafu akachukua chupa ya damu kisha akampiga fisi kichwani akasema kuwa ubongo wakeunatokatena akachukua chupa ya damu tena akampigakichwani fisi alikimbia akamwacha mbuzi nyumbani
ifisi yeekhola mbari khamukhuya nende maani ni ojolijoli khasuda ambi nende omuriango alafu ichupa sia amabaanga alafu nikhakhuya ifisi khumurue ni mudala mbari obuongo bubuo burula khandi siabukula ichupa ya mabanga ni khandi iri khumurwe ifisi yeerukha yarekha imbusi khabola,fisi alijifanya kisha kuwa ananguvu sungura mjanja alisonga alikimbia mlango halafu akachukua chupa ya damu kisha akampiga fisi kichwani akasema kuwa ubongo wakeunatokatena akachukua chupa ya damu tena akampigakichwani fisi na akamwacha mbuzi nyumbani
yeekhola mudala mbari iri nende maani ojolijoli khasuda ambi nende omuriango alafu khabukula khasuda ichupa sia amabaanga alafu nikhakhuya ifisi khumurue ni khabola mbari obuongo bubuo burula khandi siabukula ichupa ya mabanga ni khandi khamukhuya khumurwe ifisi yeerukha yarekha imbusi nende,fisi alijifanya kuwa ananguvu sungura mjanja alisonga karibu na mlango halafu akachukua chupa ya damu kisha akampiga fisi kichwani akasema akachukua ubongo wakeunatokatena kuwa chupa ya chupa damu akampigakichwani tena fisi alikimbia akamwacha mbuzi nyumbani
ifisi yeekhola mbari iri nende maani ojolijoli khasuda ambi nende omuriango alafu khabukula ichupa sia amabaanga alafu nikhakhuya ifisi khumurue ni khabola mbari obuongo bubuo burula khandi siabukula ichupa ya mabanga ni khandi khamukhuya khumurwe ifisi yeerukha yarekha imbusi mudala,fisi alijifanya kuwa ananguvu sungura mjanja alisonga mjanja karibu na mlango halafu akachukua kichwani ya damu kisha akampiga fisi chupa akasema akachukua ubongo wakeunatokatena kuwa chupa ya chupa damu akampigakichwani tena fisi alikimbia akamwacha mbuzi mjanja nyumbani
nibuo obuo bwa ojolijoli,ndio uzuri wa sungura mjanja huo
nibuo obuo bulayi bwa ojolijoli,ndio uzuri wa sungura huo
ojolijoli obuo nibuo bulayi bwa ojolijoli,ndio uzuri wa mjanja sungura huo
obuo nibuo bulayi bwa ojolijoli,sungura ndio uzuri wa mjanja sungura huo
inyanga inyanga daa yandalakhebirire,siku sitawahi sahau kamwe
inyanga daa yandalakhebirire,sitawahi sahau kamwe
inyanga yandalakhebirire daa inyanga,siku kamwe sahau sitawahi
inyanga yandalakhebirire daa,siku sahau kamwe sitawahi
yandalakhebirere inyanga lwa huiba,siku ambaya sitawahi sahau ni siku ya wizi ulifanyika
iyanga yandalakhebirere inyanga lwa huiba,siku ambaya sitawahi sahau ni ya siku wizi ulifanyika
iyanga yandalakhebirere yari lwa huiba,siku ambaya sitawahi sahau siku ya wizi ulifanyika
iyanga yandalakhebirere yari inyanga lwa huiba,siku ambaya sahau siku ya wizi ulifanyika
ndatsia akukhu wange akukhu mana ninyola befi,nilienda kwa nyanya wake nikawapata wezi bila ya kujua
ndatsia akukhu wange akukhu mana ninyola befi nindalabamanyirire,nilienda kwa nyanya bila nikawapata wezi wake ya kujua
ndatsia akukhu wange mana befi nindalabamanyirire,nilienda kwa nyanya wezi nikawapata wake bila ya kujua
ndatsia akukhu wange mana ninyola befi nindalabamanyirire,nilienda kwa bila wezi nikawapata wake nyanya ya kujua
khulano sio ndapara sio sio khukhola,kwa hivyo nilifikiria cha kufanya
khulano sio ndapara sio khukhola,kwa hivyo nilifikiria cha kwa kufanya
ndapara sio khukhola,cha kwa hivyo nilifikiria cha kufanya
khulano ndapara sio khukhola,kwa hivyo nilifikiria cha kufanya
mangi khuno nosirikho olalola khusialo,ukiwa bado hai kwa hii dunia utayaona mambo mengi
mangi khuno nosirikho olalola makhuwa khusialo,bado ukiwa hai kwa hii dunia utayaona mambo mengi
khusialo khusialo khuno nosirikho olalola makhuwa mangi,ukiwa bado ukiwa hai kwa hii dunia utayaona mambo mengi
khusialo khuno nosirikho olalola makhuwa mangi,ukiwa hii bado ukiwa hai kwa hii dunia utayaona mambo mengi
bengirira kukhu wange mana nibari ndebudinyu yadongasa mani mundu yadongasa mani mkofu nikhurengerekhanasa khuula isaino,walimvamia nyanya yangu kwa kushtua akiwa mtu mzee hivyo alisalia kutetemeka hadi wa leo
bengirira kukhu wange mana nibari ndebudinyu yadongasa mani mundu mkofu mani yadongasa nikhurengerekhanasa khuula isaino,walimvamia nyanya kwa kushtua akiwa mtu mzee hivyo alisalia kutetemeka hadi wa leo
bengirira kukhu wange mana nibari ndebudinyu mani mundu mkofu mani yadongasa nikhurengerekhanasa khuula,walimvamia nyanya yangu kwa hivyo akiwa mtu mzee kushtua alisalia kutetemeka hadi wa leo
bengirira kukhu wange mana nibari ndebudinyu mani mundu mkofu mani yadongasa nikhurengerekhanasa khuula isaino,walimvamia nyanya yangu kwa hivyo akiwa mtu mzee kushtua alisalia kutetemeka hadi kushtua wa leo
