Original,Translation
aakholile ario khu lukeendo lwenye lwoosi khukhwola abuundu ne amulaka bakuuka benywe bakharia namwe mwarangararwa,yote hivyo kwa safari yenu amefanya kufika mahali na akawahidi mababu zenu wasiogope ama kuchokozwa
ne kakhaba kario se mweyikina,hata hivyo hamkuamini
ne kakhaba kario se mweyikina tawe,hivyo hata hamkuamini
wele omunyali owa owa bioosi wele wenywe nenywe mweesi mwanjichakho tawe,mungu mweza wa vyote mungu wenu nanyi pia hamkunijia
wele omunyali owa bioosi wele wenywe nenywe mweesi mwanjichakho tawe,mungu pia wa vyote mungu wenu nanyi mweza hamkunijia
wele omunyali owa bioosi ebweeni mala mwaloma muli lekha khurume buli lwosi amurangiriranga ebweeni babaandu khurume wefwe bache bayoote khumuyiimila abuundu niio mukhola sibala nio bakhuboolele engila endayi ekambi mala ne khumwekesia enywe engila,mungu mweza wa vyote kisha mkasema kuwa wacha tutume kila mara akawa akiwatangulia mbele watu mbele yetu waende wapeleleze kwa barabara mahali ambapo mnafanya nchi ambayo walituambia njia nzuri kambi na kuonyesha nyinyi njia
wele omunyali owa bioosi mala mwaloma muli lekha khurume buli lwosi amurangiriranga ebweeni babaandu ebweeni wefwe bache bayoote khumuyiimila abuundu niio mukhola sibala nio bakhuboolele engila endayi ekambi ne khumwekesia enywe engila,mungu mweza wa vyote kisha nchi kuwa wacha tutume mara kila akawa akiwatangulia ambayo watu mbele yetu waende wapeleleze kwa barabara mahali ambapo mnafanya mkasema mbele walituambia njia nzuri kambi na kuonyesha nyinyi njia
khukhila choosi niyo khubirirakho ne arangiranga ebweeni wenywe mu lileesi silo chingoba nicho khukhoyeele khuche mu mulilo ne kumuusi amurangirira lileesi mu lileesi,kushinda yote ambayo tunapitia na akitangulia mbele zenu usiku miji ambazo tunastahili kuenda kwa moto na mchana akiwatangulia kwa mawingu
khukhila choosi niyo khubirirakho ne arangiranga ebweeni wenywe mu silo chingoba nicho khukhoyeele khuche mu mulilo ne kumuusi amurangirira mu lileesi,yote ambayo tunapitia na akitangulia mbele zenu usiku miji ambazo tunastahili kuenda kwa moto na mchana akiwatangulia mawingu
endayi eyo yaba enganakani,wazo hilo likawa nzuri
enganakani eyo yaba endayi,hilo likawa nzuri
nono narobora babili ekhumi na babaandu wele omunyali owa bioosi aelesia mulala khukhwama mu buli kholo,sasa nikawateua watu kumi na wawili mungu mweza wa vyote akampa mmoja kutoka kwa kila ukoo
nono narobora babaandu ekhumi na babili wele omunyali owa bioosi aelesia mulala khukhwama mu buli kholo,sasa nikawateua watu kumi na wawili mungu mweza vyote akampa mmoja kutoka kwa kila ukoo
siiukuumo isiraeli bacha mu sibala sie bikulu khukhwola khu litooma lia eshikoli mala basiyoota,israeli imehukumiwa wakaenda kwa nchi ya vilima kufika kwa bonde la eshikoli kisha wakaipeleleza
isiraeli siiukuumo bacha mu sibala sie bikulu khukhwola khu litooma lia eshikoli mala basiyoota,israeli imehukumiwa wakaenda kwa wakaenda nchi ya vilima kufika kwa bonde la eshikoli kisha wakaipeleleza
wele omunyali owa bioosi aulila khukobola bakhureerera efwe khwenywe khukhwelungunya mala mala khu matuunda niko banyoolayo,mungu mweza wa vyote alisikia kurudi wakatuletea sisi kisha tukalalamika tunataka matunda ambayo watapata huko
wele omunyali owa bioosi aulila khukobola bakhureerera efwe mala khukhwelungunya khwenywe mala khu matuunda niko banyoolayo,mungu mweza wa vyote alisikia kurudi wakatuletea sisi kisha tukalalamika tunataka ambayo watapata huko
lirima aambwa,akashikwa hasira
aambwa lirima,akashikwa hasira hasira
ne ne echuba ne aloma bakhuboolela bali kamaloba niko wele ali,na akaapa akisema walituambia kuwa ardhi ambayo mungu yuko
ne echuba ne aloma bakhuboolela bali kamaloba niko wele ali,na akaapa akisema walituambia kuwa ardhi yuko ambayo mungu yuko
se aliio omundu khu baandu selukho emayaanu yino okhabone akhuelesia efwe kali kamalayi,hakuna mtu kwa watu wa uzao usioadilifu huu atakayeona sisi kuwa wazuri
se aliio omundu khu baandu be selukho emayaanu yino okhabone akhuelesia efwe kali kamalayi,hakuna mtu kwa watu wa uzao usioadilifu huu sisi kuwa wazuri
kamaloba kamalayi niko nasuubisia bakuka benywe se kakhabe kario tawe kamaloba,ardhi nzuri ambayo nilihakikishia mababu zenu haitakuwa hivyo
kamaloba kamalayi niko nasuubisia bakuka benywe se kakhabe kario tawe,ardhi nzuri ambayo mababu zenu haitakuwa hivyo
kalebu okhwa,kalebu mwana wa jephune
kalebu okhwa yefune,kalebu mwana wa
mwaba ne mwaba sileka khu malaka yengene niye olikabona,mlikuwa na kiburi kwa sheria pekee ambayo utayaona
mwaba ne sileka khu malaka yengene niye olikabona,mlikuwa na kiburi kwa ambayo pekee sheria utayaona
ne ndielesia sibala liewe lisaaye sino nisio aalambula,na nitawapatia uzao wake nchi hii ambayo alizuru
ne ndielesia lisaaye liewe sibala sino nisio aalambula,na nitawapatia uzao na wake nchi hii ambayo alizuru
ndikhola ndio ndikhola,nitafanya hivyo
ndikhola ndio,hivyo nitafanya
mwaloma muli wele ne kumwoyo kwoosi,mkasema kuwa mungu amenifuata na moyo wote
mwaloma muli wele anondile ne kumwoyo kwoosi,mkasema kuwa mungu amenifuata na moyo
wele owa bioosi akhubiila efwe,mungu mweza wa vyote alituchukia sisi
wele omunyali owa bioosi akhubiila efwe,mungu mweza vyote alituchukia sisi
omunyali owa bioosi ambambila sesi lirima akhurusia mu sibala siewe,mweza wa vyote alinishikia mimi pia hasira ikiyosababisha akatutoa kwa nchi yake
omunyali owa bioosi ambambila sesi lirima liliakila akhurusia mu sibala siewe,mweza wa yake alinishikia mimi pia hasira ikiyosababisha akatutoa kwa nchi vyote
aloma ali akhaba misiri akhure musa bunyali bwe baamori ewe wesi mu se olingila mu sibala esio,akasema kuwa hata misri akuweke kwe uwezo wa waamori wewe pia musa hutaingia kwa nchi hiyo
aloma ali akhaba misiri akhure mu bunyali bwe baamori ewe wesi musa se olingila mu sibala esio,akasema kuwa hata misri akuweke kwe uwezo wa waamori wewe pia musa hutaingia nchi hiyo
se khulikho khucha tawe khulikho,hatuendi
se khulikho khucha tawe,hatuendi
yoshua akhali ne okhwa nuni,isipokuwa yoshua mwana wa nuni
ne akhali yoshua okhwa nuni,isipokuwa mwana yoshua wa nuni
balebe befwe nibo khwaruma muyeeti wowo niye olingilamo nibo,jamaa zetu ambao tulituma kwa msaada wako ndio watakaoingia
balebe befwe nibo khwaruma muyeeti wowo niye olingilamo,jamaa zetu ambao tulituma kwa tulituma msaada wako ndio watakaoingia
nono khwariire bakhukholile khwariire,sasa wamefanya tumeogopa
nono bakhukholile khwariire,sasa wamefanya
bakhuboolele bali muremo kumwoyo sikila alirangirira babaandu abo bali bakali lundi isiraeli khubukula sibala bakhuboolele esio,wametuambia kuwa muwe na moyo sababu atatangulia watu hao walio wengi tena israeli kuchukua nchi hiyo
bakhuboolele bali muremo kumwoyo sikila alirangirira babaandu abo bali bakali lundi isiraeli khubukula sibala esio,wametuambia kuwa muwe na moyo sababu wengi watu hao walio atatangulia tena israeli kuchukua nchi hiyo
khu khutasa baleeyi khu khukhila efwe,kuongeza warefu kushinda sisi
khutasa baleeyi khu khukhila efwe,kuongeza sisi kushinda warefu
chingoba chabwe che benywe kamaasisicili chimbofu khwako babaana benywe basiili batoro nibo mwaloma muli balikwa mu mireko,miji zao za kuta ni kubwa kwa hayo watoto wenu wangali wachanga ambao mlisema kuwa wataingia kwa mitego
chingoba chabwe che kamaasisicili chimbofu khwako babaana benywe basiili batoro nibo mwaloma muli balikwa mu mireko,miji zao za kuta ni kubwa kwa hayo watoto wenu wangali wachanga ambao mlisema kuwa wataingia kwa
khwako bakhamanyile bubi ne bulayi tawe bali khuboone babaandu baboofu lundi be ngila mu sibala esio,kuongeza kwa hayowasiojua ubaya na uzuri kuwa tuliona watu wakubwa tena wakaingia kwa nchi hiyo
khutasa khwako bakhamanyile bubi ne bulayi tawe bali khuboone babaandu baboofu lundi be ngila mu sibala esio,kuongeza kwa hayowasiojua ubaya na uzuri kuwa tuliona watu wakubwa tena wakaingia nchi hiyo
ndibaelesia kamaani kamaani mu sibala esio mala balisibukula sibe sisiabwe,nitawapatia nguvu kwa nchi hiyo kisha wataichukua iwe yao
ndibaelesia kamaani mu sibala esio mala balisibukula sibe sisiabwe,nitawapatia kwa nchi hiyo kisha wataichukua iwe yao
tawe namuboolela ndi mukharia nenywe kobolayo muche mu sichiimi babaandu abo nese,nami nikamwambia kuwa msiogope nanyi rudini muende kwa msitu watu hao hapana
nese namuboolela ndi mukharia nenywe kobolayo muche mu sichiimi babaandu abo tawe,nami nikamwambia kuwa msiogope nanyi rudini muende kwa msitu watu hapana hao
wele omunyali owa bioosi alamura lubeka sia nyanja eya shamu,mungu mweza wa vyote atawaweka upande wa bahari ya shamu
wele omunyali owa bioosi alamura lubeka lwe sia nyanja eya shamu,mungu mweza wa atawaweka upande wa bahari ya shamu
mwangobosia muli khwakholile ngrira mala kalaba bulayi bwene kalaba omwene alamupanila,mkanijibu kuwa tumefanya jinsi yatakavyokuwa vizuri mwenyewe atampigania
mwangobosia muli khwakholile ngrira mala kalaba bulayi bwene omwene alamupanila,mkanijibu kuwa yatakavyokuwa jinsi tumefanya vizuri mwenyewe atampigania
bubwoni khu wele omunyali owa bioo nga akhola e,dhambi kwa mungu mweza wa vyote jinsi alivyofanya misri
bubwoni khu wele omunyali owa bioo nga akhola e misiri,dhambi wa mungu mweza kwa vyote jinsi alivyofanya misri
mala khulacha khupane nga wele,tutaenda kisha tupigane kama mungu
khulacha mala khupane nga wele,tutaenda mungu tupigane kama kisha
liikhebulila liikhebulila,kumbukumbu
liikhebulila,kumbukumbu kumbukumbu
lilaka,agizo lako
lilaka liowo,lako
se nabeele omureengu namwe nebiliile liosi liosi khu malaka kowo ndaalo niyo mwambukhilakho luluuchi lwa yoritani yoritani mala mwingile mu sibala,sijakuwa mwoga ama sijasahau chochote kwa maagizo yako siku hiyo ambayo mlivukia mto yordani kisha mkaingia kwa nchi
se nabeele omureengu namwe se nebiliile liosi liosi khu malaka kowo ndaalo niyo mwambukhilakho luluuchi lwa yoritani mala mwingile mu sibala,sijakuwa kwa ama sijasahau chochote mwoga maagizo yako siku hiyo ambayo mlivukia mto yordani kisha mkaingia kwa nchi
se naliile silala khwikhumi ne ndi mu masika namwe nabeele naliile omunyaalu,sijakula kimoja kwa kumi nikiwa kwa matanga ama nimekuwa mchafu
se naliile silala khwikhumi ne ndi mu masika namwe nabeele omunyaalu,matanga sijakula kimoja kwa kumi nikiwa kwa matanga ama nimekuwa mchafu
mularaao kamabaale kamabalaayi mala luloongo mukaakhe luloongo,mtaweka mawe mapana kisha myapake mchanga
mularaao kamabaale kamabalaayi mala mukaakhe luloongo,mtaweka mawe mapana myapake mchanga
mukhaandikekho nariire lilaka liowo wele omunyali owa kamalaka nariire kano koosi,mtaandika hapo nimetii amri yako mungu mweza wa sheria hizi zote
mukhaandikekho nariire lilaka liowo wele omunyali owa kamalaka kano koosi,mtaandika yako nimetii amri hapo mungu mweza wa sheria hizi zote
mala khuloondekhana nende niko ewe wandaka wele we bakuuka benywe koosi alikho amuelesia enywe sibala,kisha nikafanya kufuatana na yale wewe uliniagiza mungu wa mababu zenu yote yuko anawapa nyinyi nchi
mala nakhola khuloondekhana nende niko ewe wandaka wele we bakuuka benywe koosi alikho amuelesia enywe sibala,kisha nikafanya kufuatana na yale wewe uliniagiza mungu wa yuko zenu yote mababu anawapa nyinyi nchi
ne oli abuundu wowo atakatifu kamabeele ne bubuukhi biseleetikha mwikulu lola asi mala obiite babaandu nga ne aamusuubisia enywe bubuukhi,na ukiwa mahali pako patakatifu maziwa na asali inayodondoka mbungunitazama chini kisha ubariki watu jinsi alivyowapa matumaini nyinyi
ne oli abuundu wowo atakatifu kamabeele ne bubuukhi biseleetikha mwikulu lola asi mala obiite babaandu nga ne aamusuubisia enywe,na ukiwa mahali pako patakatifu maziwa na kisha inayodondoka mbungunitazama chini asali ubariki watu jinsi alivyowapa matumaini nyinyi
biita chikhabi akhaba kamabaale khukhwambukha luluuchi lwa yortani sibala nisio mumalile ne bubuukhi biseleetekhanga nisio wakhuelesie efwe khu sikulu sia ebali mumalile,peana baraka hata kama mmemaliza kuvuka mto wa yordani nchi zmbayo maziwa na asali inayodondoka ambayo ulitupatia sisi kwa mlima wa ebali
biita chikhabi akhaba mumalile khukhwambukha luluuchi lwa yortani sibala nisio kamabaale ne bubuukhi biseleetekhanga nisio wakhuelesie efwe khu sikulu sia ebali,peana baraka hata kama mmemaliza kuvuka mto wa yordani zmbayo maziwa na ebali inayodondoka ambayo ulitupatia sisi kwa mlima wa asali
ebweeneyo mukhombakheyo a eye kamabaale khu wele omunyali owa bioosi,huko mtajenga madhabahu ya mawe kwa mungu mweza wa vyote
ebweeneyo mukhombakheyo a lutare eye kamabaale khu wele omunyali owa bioosi,huko mtajenga madhabahu ya mawe kwa mungu mweza wa madhabahu vyote
endaalo yino owa omunyali wele bioosi alikho amulaka,siku hii mungu mweza wa vyote yuko anawatuma
endaalo yino wele omunyali owa bioosi alikho amulaka,siku anawatuma mungu mweza wa vyote yuko hii
alutare koosi yosi niyo muliombakha murie kamalaka yosi,madhabahu yoyote ambayo mtajenga muogope sheria zote
alutare yosi yosi niyo muliombakha murie kamalaka koosi,madhabahu yoyote ambayo muogope sheria zote
khwako ba barekerefu khu wele lienywe owa bioosi ne kumwoyo kwenywe kwe ekhoya ne liiba omunyali,kwa hayo kuwa wasikivu kwa mungu mweza wa vyote na moyo wenya furaha na nia yenu
khwako ba barekerefu khu wele omunyali owa bioosi ne kumwoyo kwenywe kwe ekhoya ne liiba lienywe,kwa hayo kuwa wasikivu kwa mungu mweza wa vyote na moyo wenya nia na furaha yenu
endaalo yino kakhabeechwa,siku hii hayajakujiwa
endaalo yino kakhabeechwa tawe,siku hayajakujiwa
khubwenokho wafukiiliile oli khuloonda ne olamuria kamalaka kewe wele wenywe,hapo umekubali kuwa utamtii na kufuata maagizo yake mungu wenu
khubwenokho wafukiiliile oli olamuria ne khuloonda kamalaka kewe wele wenywe,hapo umekubali kuwa utamtii na kufuata maagizo yake yake mungu wenu
lundi bianwa mukhaanilekho bie khukhwosia khu wele ne khukhola koosi niko alaka,tena mtapeana sadaka za kuteketeza kwa mungu na kufanya yote ambayo aliagiza
lundi mukhaanilekho bianwa bie khukhwosia khu wele ne khukhola koosi niko alaka,tena mtapeana sadaka za kuteketeza kwa mungu ambayo kufanya yote na aliagiza
chimbosio che kumuleembe mala bawele endaalo yino wele omunyali owa bioosi amufukiilile enywe mga babaana bawele,maneno ya amani kisha siku hii mungu mweza wa vyote amewakubali nyinyi kama watoto wa mungu
chimbosio che kumuleembe mala endaalo yino wele omunyali owa bioosi amufukiilile enywe mga babaana bawele,maneno ya amani kisha siku hii mungu mweza wa vyote amewakubali nyinyi kama watoto wa mungu kisha
ebweeneyo mukhekhoye ebweeni wa wele nga bewe baandu ne aamusuubisia enywe,huko mtafurahia mbele za mungu watu wake jhinsi alivyowapa matumaini nyinyi
ebweeneyo mukhekhoye ebweeni wa wele baandu bewe nga ne aamusuubisia enywe,huko mtafurahia mbele za mungu watu alivyowapa wake jhinsi alivyowapa matumaini nyinyi
khu mabaale kakaakhwakho kewe aandikakho kamalaka koosi koosi mala aamulaka murie kamalaka luloongo,kwa mawe yaliyopakwa mchanga akaandika hapo sheria zote zote kisha akamwagiza mtii sheria zake
khu mabaale kakaakhwakho luloongo aandikakho kamalaka koosi koosi mala aamulaka murie kamalaka kewe,kwa mawe zake yaliyopakwa mchanga akaandika hapo sheria zote zote kisha akamwagiza mtii sheria zake
alamukhola lukali enywe mube bakali lukali,atawafanya nyinyi muwe wengi sana
alamukhola enywe mube bakali lukali,atawafanya wengi muwe nyinyi sana
khukhila ekholo ekiindi yosi niyo yosi musa ne basaayi balawi baboolela aabuumba,kushinda ukoo mwingine yoyote ambayo musa na waombezi walawi waliambia akaumba
khukhila ekholo ekiindi yosi yosi niyo musa ne basaayi balawi baboolela aabuumba,kushinda mwingine yoyote ambayo musa na waombezi walawi waliambia akaumba
alakhola khulwe efuma babaandu ba isiraeli boosi bali ne lukoosi ne luyali khu lisina liewe,atafanya hivyo kwa sifa watu wa israeli wote walio na upendo na utukufu kwa jina lake
alakhola ario khulwe efuma babaandu ba isiraeli boosi bali ne lukoosi ne luyali khu lisina liewe,atafanya hivyo kwa sifa watu wa israeli wote walio na na upendo utukufu kwa jina lake
sila mala mundekeeresie mundekeeresie,nyamaza kisha msikilize
sila mala mundekeeresie,nyamaza kisha
endaalo yino mulaba yino ekholo endakatifu khu wele enywe mwabeele babaandu ba wele,siku hii mtakuwa ukoo mtakatifu kwa mungu wenu mmekuwa watu wa mungu
endaalo yino mulaba ekholo endakatifu khu wele enywe mwabeele babaandu ba wele,siku hii mtakuwa ukoo kwa mungu wenu mmekuwa watu wa mungu
khwako khe mumurie mala muliinde kamalaka kewe koosi niko ese ndikho emuelesia enywe endaalo yino kewe,kwa hayo mmtii kisha mlinde sheria zake yote ambayo mimi ninawapa nyinyi siku ya leo
khwako khe mumurie mala muliinde kamalaka kewe koosi niko ese ndikho emuelesia enywe endaalo yino,kwa hayo mmtii kisha mlinde sheria zake yote ambayo ninawapa nyinyi siku ya leo
kakaandikwa khu mabaale nono musa alala ne babemeelesi ba balaka babaandu,yaliyoandikwa kwa mawe sasa musa pamoja na wasimamizi wa israeli waliahidi watu
kakaandikwa khu mabaale nono musa alala ne babemeelesi ba isiraeli balaka babaandu,yaliyoandikwa kwa mawe sasa musa pamoja na wasimamizi wa israeli waliahidi watu waliahidi
endaalo eyo engene musa aboole bali musa ria kamalaka koosi niko ese ndibawa babaandu ba isiraeli,siku hiyo pekee musa aseme kuwa ogopa sheria zote ambazo mimi nitawapa watu wa israeli
endaalo eyo engene musa aboole bali ria kamalaka koosi niko ese ndibawa babaandu ba isiraeli,siku nitawapa pekee musa aseme kuwa ogopa sheria zote ambazo mimi hiyo watu wa israeli
enywe ne kho muelesia muelesia enywe endaalo yino,nyinyi ninawapa nyinyi siku hii
enywe ne kho muelesia enywe endaalo yino,nyinyi hii nyinyi siku ninawapa
khu mwambuukhe luluuchi lwa yoritanicholo chino lwa chileema khu sikulu,vukeni mto wa yordani mbari hizi zitasimama kwa mlima
khu mwambuukhe luluuchi lwa yoritanicholo chino chileema khu sikulu,vukeni mto wa yordani mbari hizi zitasimama kwa
omundu okona yesi yesi ne waandaye omukhaana alaamwe,mtu yeyote anayelala na dadake msichana alaaniwe
omundu yesi yesi okona ne waandaye omukhaana alaamwe,mtu yeyote anayelala na msichana alaaniwe
kerisimu khulwe chikhabi khumubiita,kerisimu kwa kumpa baraka
kerisimu khulwe khumubiita chikhabi,kerisimu kumpa baraka
wandaaye omukhaana abeele chikholo cha simioni lawi yuda isa omwana owa raraawe namwe yosefu benjamini,dadake msichana alikuwa koo za simioni lawi yuda  isa mtoto wa babake ama yosefu na benjamini
wandaaye omukhaana abeele chikholo cha simioni lawi yuda isa omwana owa raraawe namwe yosefu ne benjamini,dadake msichana alikuwa koo za simioni lawi yuda isa mtoto wa isa babake ama yosefu na benjamini
